province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity,carCommentVolum,newsReplyVolum
四川,510000,02aab221aabc03b9,Sedan,2016,5,431,759,283,933
安徽,340000,02aab221aabc03b9,Sedan,2016,5,223,310,283,933
山东,370000,02aab221aabc03b9,Sedan,2016,5,437,624,283,933
山西,140000,02aab221aabc03b9,Sedan,2016,5,114,152,283,933
广东,440000,02aab221aabc03b9,Sedan,2016,5,1008,1363,283,933
广西,450000,02aab221aabc03b9,Sedan,2016,5,114,200,283,933
江苏,320000,02aab221aabc03b9,Sedan,2016,5,1323,1047,283,933
江西,360000,02aab221aabc03b9,Sedan,2016,5,177,239,283,933
河北,130000,02aab221aabc03b9,Sedan,2016,5,312,403,283,933
河南,410000,02aab221aabc03b9,Sedan,2016,5,277,492,283,933
浙江,330000,02aab221aabc03b9,Sedan,2016,5,1121,846,283,933
湖北,420000,02aab221aabc03b9,Sedan,2016,5,265,381,283,933
湖南,430000,02aab221aabc03b9,Sedan,2016,5,207,264,283,933
福建,350000,02aab221aabc03b9,Sedan,2016,5,375,340,283,933
辽宁,210000,02aab221aabc03b9,Sedan,2016,5,226,238,283,933
重庆,500000,02aab221aabc03b9,Sedan,2016,5,204,226,283,933
陕西,610000,02aab221aabc03b9,Sedan,2016,5,288,357,283,933
黑龙江,230000,02aab221aabc03b9,Sedan,2016,5,87,159,283,933
上海,310000,5d7fb682edd0f937,SUV,2016,5,308,1001,101,11
云南,530000,5d7fb682edd0f937,SUV,2016,5,175,512,101,11
内蒙古,150000,5d7fb682edd0f937,SUV,2016,5,115,341,101,11
北京,110000,5d7fb682edd0f937,SUV,2016,5,385,1412,101,11
四川,510000,5d7fb682edd0f937,SUV,2016,5,382,1674,101,11
安徽,340000,5d7fb682edd0f937,SUV,2016,5,175,719,101,11
山东,370000,5d7fb682edd0f937,SUV,2016,5,307,1552,101,11
山西,140000,5d7fb682edd0f937,SUV,2016,5,95,390,101,11
广东,440000,5d7fb682edd0f937,SUV,2016,5,543,2189,101,11
广西,450000,5d7fb682edd0f937,SUV,2016,5,113,341,101,11
江苏,320000,5d7fb682edd0f937,SUV,2016,5,752,2220,101,11
江西,360000,5d7fb682edd0f937,SUV,2016,5,157,424,101,11
河北,130000,5d7fb682edd0f937,SUV,2016,5,230,1014,101,11
河南,410000,5d7fb682edd0f937,SUV,2016,5,180,1241,101,11
浙江,330000,5d7fb682edd0f937,SUV,2016,5,660,1785,101,11
湖北,420000,5d7fb682edd0f937,SUV,2016,5,266,903,101,11
湖南,430000,5d7fb682edd0f937,SUV,2016,5,200,666,101,11
福建,350000,5d7fb682edd0f937,SUV,2016,5,230,677,101,11
辽宁,210000,5d7fb682edd0f937,SUV,2016,5,150,568,101,11
重庆,500000,5d7fb682edd0f937,SUV,2016,5,144,415,101,11
陕西,610000,5d7fb682edd0f937,SUV,2016,5,199,839,101,11
黑龙江,230000,5d7fb682edd0f937,SUV,2016,5,91,415,101,11
上海,310000,a207df29ec9583f0,SUV,2016,5,455,1559,175,2384
云南,530000,a207df29ec9583f0,SUV,2016,5,203,836,175,2384
内蒙古,150000,a207df29ec9583f0,SUV,2016,5,91,519,175,2384
北京,110000,a207df29ec9583f0,SUV,2016,5,573,2365,175,2384
四川,510000,a207df29ec9583f0,SUV,2016,5,442,2524,175,2384
安徽,340000,a207df29ec9583f0,SUV,2016,5,167,1153,175,2384
山东,370000,a207df29ec9583f0,SUV,2016,5,291,2307,175,2384
山西,140000,a207df29ec9583f0,SUV,2016,5,88,557,175,2384
广东,440000,a207df29ec9583f0,SUV,2016,5,678,3443,175,2384
广西,450000,a207df29ec9583f0,SUV,2016,5,97,513,175,2384
江苏,320000,a207df29ec9583f0,SUV,2016,5,890,3429,175,2384
江西,360000,a207df29ec9583f0,SUV,2016,5,112,654,175,2384
河北,130000,a207df29ec9583f0,SUV,2016,5,199,1583,175,2384
河南,410000,a207df29ec9583f0,SUV,2016,5,185,1790,175,2384
浙江,330000,a207df29ec9583f0,SUV,2016,5,723,3057,175,2384
湖北,420000,a207df29ec9583f0,SUV,2016,5,243,1274,175,2384
湖南,430000,a207df29ec9583f0,SUV,2016,5,164,1043,175,2384
福建,350000,a207df29ec9583f0,SUV,2016,5,225,1112,175,2384
辽宁,210000,a207df29ec9583f0,SUV,2016,5,190,926,175,2384
重庆,500000,a207df29ec9583f0,SUV,2016,5,168,650,175,2384
陕西,610000,a207df29ec9583f0,SUV,2016,5,174,1277,175,2384
黑龙江,230000,a207df29ec9583f0,SUV,2016,5,72,626,175,2384
上海,310000,b4be3a4917289c82,Hatchback,2016,5,151,4394,29,96
云南,530000,b4be3a4917289c82,Hatchback,2016,5,86,2382,29,96
内蒙古,150000,b4be3a4917289c82,Hatchback,2016,5,38,1544,29,96
北京,110000,b4be3a4917289c82,Hatchback,2016,5,259,6254,29,96
四川,510000,b4be3a4917289c82,Hatchback,2016,5,131,9007,29,96
安徽,340000,b4be3a4917289c82,Hatchback,2016,5,91,3383,29,96
山东,370000,b4be3a4917289c82,Hatchback,2016,5,264,7864,29,96
山西,140000,b4be3a4917289c82,Hatchback,2016,5,35,2077,29,96
广东,440000,b4be3a4917289c82,Hatchback,2016,5,253,10878,29,96
广西,450000,b4be3a4917289c82,Hatchback,2016,5,31,1468,29,96
江苏,320000,b4be3a4917289c82,Hatchback,2016,5,438,10769,29,96
江西,360000,b4be3a4917289c82,Hatchback,2016,5,50,2197,29,96
河北,130000,b4be3a4917289c82,Hatchback,2016,5,161,6276,29,96
河南,410000,b4be3a4917289c82,Hatchback,2016,5,118,6276,29,96
浙江,330000,b4be3a4917289c82,Hatchback,2016,5,415,9300,29,96
湖北,420000,b4be3a4917289c82,Hatchback,2016,5,86,3981,29,96
湖南,430000,b4be3a4917289c82,Hatchback,2016,5,62,3165,29,96
福建,350000,b4be3a4917289c82,Hatchback,2016,5,83,3263,29,96
辽宁,210000,b4be3a4917289c82,Hatchback,2016,5,77,3078,29,96
重庆,500000,b4be3a4917289c82,Hatchback,2016,5,34,1881,29,96
陕西,610000,b4be3a4917289c82,Hatchback,2016,5,99,4405,29,96
黑龙江,230000,b4be3a4917289c82,Hatchback,2016,5,68,2186,29,96
上海,310000,ef76a85c4b39f693,Sedan,2016,5,512,5785,2,4378
云南,530000,ef76a85c4b39f693,Sedan,2016,5,243,3205,2,4378
内蒙古,150000,ef76a85c4b39f693,Sedan,2016,5,164,2427,2,4378
北京,110000,ef76a85c4b39f693,Sedan,2016,5,789,8487,2,4378
四川,510000,ef76a85c4b39f693,Sedan,2016,5,600,12028,2,4378
安徽,340000,ef76a85c4b39f693,Sedan,2016,5,306,4991,2,4378
山东,370000,ef76a85c4b39f693,Sedan,2016,5,668,11082,2,4378
山西,140000,ef76a85c4b39f693,Sedan,2016,5,145,2839,2,4378
广东,440000,ef76a85c4b39f693,Sedan,2016,5,927,15264,2,4378
广西,450000,ef76a85c4b39f693,Sedan,2016,5,104,1999,2,4378
江苏,320000,ef76a85c4b39f693,Sedan,2016,5,1369,14547,2,4378
江西,360000,ef76a85c4b39f693,Sedan,2016,5,188,3251,2,4378
河北,130000,ef76a85c4b39f693,Sedan,2016,5,489,8792,2,4378
河南,410000,ef76a85c4b39f693,Sedan,2016,5,350,9464,2,4378
浙江,330000,ef76a85c4b39f693,Sedan,2016,5,1596,13600,2,4378
湖北,420000,ef76a85c4b39f693,Sedan,2016,5,331,5113,2,4378
湖南,430000,ef76a85c4b39f693,Sedan,2016,5,370,4777,2,4378
福建,350000,ef76a85c4b39f693,Sedan,2016,5,345,3968,2,4378
辽宁,210000,ef76a85c4b39f693,Sedan,2016,5,390,4258,2,4378
重庆,500000,ef76a85c4b39f693,Sedan,2016,5,172,2640,2,4378
陕西,610000,ef76a85c4b39f693,Sedan,2016,5,312,6212,2,4378
黑龙江,230000,ef76a85c4b39f693,Sedan,2016,5,241,3083,2,4378
上海,310000,bb9fbec9a2833839,SUV,2016,5,320,3110,12,424
云南,530000,bb9fbec9a2833839,SUV,2016,5,127,1767,12,424
内蒙古,150000,bb9fbec9a2833839,SUV,2016,5,135,1279,12,424
北京,110000,bb9fbec9a2833839,SUV,2016,5,364,4079,12,424
四川,510000,bb9fbec9a2833839,SUV,2016,5,371,5613,12,424
安徽,340000,bb9fbec9a2833839,SUV,2016,5,185,2403,12,424
山东,370000,bb9fbec9a2833839,SUV,2016,5,302,4934,12,424
山西,140000,bb9fbec9a2833839,SUV,2016,5,116,1541,12,424
广东,440000,bb9fbec9a2833839,SUV,2016,5,591,7069,12,424
广西,450000,bb9fbec9a2833839,SUV,2016,5,81,982,12,424
江苏,320000,bb9fbec9a2833839,SUV,2016,5,826,7048,12,424
江西,360000,bb9fbec9a2833839,SUV,2016,5,144,1640,12,424
河北,130000,bb9fbec9a2833839,SUV,2016,5,244,3867,12,424
河南,410000,bb9fbec9a2833839,SUV,2016,5,217,3951,12,424
浙江,330000,bb9fbec9a2833839,SUV,2016,5,816,6171,12,424
湖北,420000,bb9fbec9a2833839,SUV,2016,5,236,2976,12,424
湖南,430000,bb9fbec9a2833839,SUV,2016,5,235,2488,12,424
福建,350000,bb9fbec9a2833839,SUV,2016,5,214,2050,12,424
辽宁,210000,bb9fbec9a2833839,SUV,2016,5,184,1880,12,424
重庆,500000,bb9fbec9a2833839,SUV,2016,5,83,1215,12,424
陕西,610000,bb9fbec9a2833839,SUV,2016,5,143,2566,12,424
黑龙江,230000,bb9fbec9a2833839,SUV,2016,5,96,1477,12,424
上海,310000,da457d15788fe8ee,SUV,2016,5,462,4194,22,192
云南,530000,da457d15788fe8ee,SUV,2016,5,259,2768,22,192
内蒙古,150000,da457d15788fe8ee,SUV,2016,5,203,1881,22,192
北京,110000,da457d15788fe8ee,SUV,2016,5,986,6867,22,192
四川,510000,da457d15788fe8ee,SUV,2016,5,753,8772,22,192
安徽,340000,da457d15788fe8ee,SUV,2016,5,316,3331,22,192
山东,370000,da457d15788fe8ee,SUV,2016,5,578,7538,22,192
山西,140000,da457d15788fe8ee,SUV,2016,5,142,2073,22,192
广东,440000,da457d15788fe8ee,SUV,2016,5,1219,11984,22,192
广西,450000,da457d15788fe8ee,SUV,2016,5,158,1593,22,192
江苏,320000,da457d15788fe8ee,SUV,2016,5,1031,9456,22,192
江西,360000,da457d15788fe8ee,SUV,2016,5,264,2301,22,192
河北,130000,da457d15788fe8ee,SUV,2016,5,420,5620,22,192
河南,410000,da457d15788fe8ee,SUV,2016,5,359,6363,22,192
浙江,330000,da457d15788fe8ee,SUV,2016,5,1051,8317,22,192
湖北,420000,da457d15788fe8ee,SUV,2016,5,395,4374,22,192
湖南,430000,da457d15788fe8ee,SUV,2016,5,443,3895,22,192
福建,350000,da457d15788fe8ee,SUV,2016,5,345,3032,22,192
辽宁,210000,da457d15788fe8ee,SUV,2016,5,405,3020,22,192
重庆,500000,da457d15788fe8ee,SUV,2016,5,225,2073,22,192
陕西,610000,da457d15788fe8ee,SUV,2016,5,346,4038,22,192
黑龙江,230000,da457d15788fe8ee,SUV,2016,5,264,2480,22,192
上海,310000,6858d6dfe680bdf7,Sedan,2016,5,634,4075,276,2316
云南,530000,6858d6dfe680bdf7,Sedan,2016,5,250,1875,276,2316
内蒙古,150000,6858d6dfe680bdf7,Sedan,2016,5,87,1044,276,2316
北京,110000,6858d6dfe680bdf7,Sedan,2016,5,681,5626,276,2316
四川,510000,6858d6dfe680bdf7,Sedan,2016,5,591,6893,276,2316
安徽,340000,6858d6dfe680bdf7,Sedan,2016,5,376,3142,276,2316
山东,370000,6858d6dfe680bdf7,Sedan,2016,5,521,6092,276,2316
山西,140000,6858d6dfe680bdf7,Sedan,2016,5,68,1399,276,2316
广东,440000,6858d6dfe680bdf7,Sedan,2016,5,1221,10137,276,2316
广西,450000,6858d6dfe680bdf7,Sedan,2016,5,140,1378,276,2316
江苏,320000,6858d6dfe680bdf7,Sedan,2016,5,1314,8495,276,2316
江西,360000,6858d6dfe680bdf7,Sedan,2016,5,203,1834,276,2316
河北,130000,6858d6dfe680bdf7,Sedan,2016,5,334,4460,276,2316
河南,410000,6858d6dfe680bdf7,Sedan,2016,5,322,5119,276,2316
浙江,330000,6858d6dfe680bdf7,Sedan,2016,5,1719,8779,276,2316
湖北,420000,6858d6dfe680bdf7,Sedan,2016,5,263,3335,276,2316
湖南,430000,6858d6dfe680bdf7,Sedan,2016,5,354,3000,276,2316
福建,350000,6858d6dfe680bdf7,Sedan,2016,5,319,2635,276,2316
辽宁,210000,6858d6dfe680bdf7,Sedan,2016,5,247,2412,276,2316
重庆,500000,6858d6dfe680bdf7,Sedan,2016,5,262,1865,276,2316
陕西,610000,6858d6dfe680bdf7,Sedan,2016,5,258,3629,276,2316
黑龙江,230000,6858d6dfe680bdf7,Sedan,2016,5,88,1682,276,2316
上海,310000,79de4e4b24c35b04,MPV,2016,5,249,3528,146,2709
云南,530000,79de4e4b24c35b04,MPV,2016,5,594,3578,146,2709
内蒙古,150000,79de4e4b24c35b04,MPV,2016,5,129,1068,146,2709
北京,110000,79de4e4b24c35b04,MPV,2016,5,376,5814,146,2709
四川,510000,79de4e4b24c35b04,MPV,2016,5,599,7131,146,2709
安徽,340000,79de4e4b24c35b04,MPV,2016,5,835,3106,146,2709
山东,370000,79de4e4b24c35b04,MPV,2016,5,2055,10262,146,2709
山西,140000,79de4e4b24c35b04,MPV,2016,5,360,3503,146,2709
广东,440000,79de4e4b24c35b04,MPV,2016,5,3307,24849,146,2709
广西,450000,79de4e4b24c35b04,MPV,2016,5,1976,4845,146,2709
江苏,320000,79de4e4b24c35b04,MPV,2016,5,1352,8722,146,2709
江西,360000,79de4e4b24c35b04,MPV,2016,5,417,2261,146,2709
河北,130000,79de4e4b24c35b04,MPV,2016,5,1060,6808,146,2709
河南,410000,79de4e4b24c35b04,MPV,2016,5,2930,14984,146,2709
浙江,330000,79de4e4b24c35b04,MPV,2016,5,852,8448,146,2709
湖北,420000,79de4e4b24c35b04,MPV,2016,5,481,3752,146,2709
湖南,430000,79de4e4b24c35b04,MPV,2016,5,802,3975,146,2709
福建,350000,79de4e4b24c35b04,MPV,2016,5,411,3131,146,2709
辽宁,210000,79de4e4b24c35b04,MPV,2016,5,383,2733,146,2709
重庆,500000,79de4e4b24c35b04,MPV,2016,5,261,1813,146,2709
陕西,610000,79de4e4b24c35b04,MPV,2016,5,460,4572,146,2709
黑龙江,230000,79de4e4b24c35b04,MPV,2016,5,475,2733,146,2709
上海,310000,12f8b7e14947c34d,Sedan,2016,5,785,5470,492,1598
云南,530000,12f8b7e14947c34d,Sedan,2016,5,244,1568,492,1598
内蒙古,150000,12f8b7e14947c34d,Sedan,2016,5,527,1377,492,1598
北京,110000,12f8b7e14947c34d,Sedan,2016,5,374,15569,492,1598
四川,510000,12f8b7e14947c34d,Sedan,2016,5,677,9180,492,1598
安徽,340000,12f8b7e14947c34d,Sedan,2016,5,414,12929,492,1598
山东,370000,12f8b7e14947c34d,Sedan,2016,5,1271,8913,492,1598
山西,140000,12f8b7e14947c34d,Sedan,2016,5,376,1683,492,1598
广东,440000,12f8b7e14947c34d,Sedan,2016,5,277,10768,492,1598
广西,450000,12f8b7e14947c34d,Sedan,2016,5,154,1338,492,1598
江苏,320000,12f8b7e14947c34d,Sedan,2016,5,1718,19126,492,1598
江西,360000,12f8b7e14947c34d,Sedan,2016,5,384,3748,492,1598
河北,130000,12f8b7e14947c34d,Sedan,2016,5,745,4571,492,1598
河南,410000,12f8b7e14947c34d,Sedan,2016,5,656,8817,492,1598
浙江,330000,12f8b7e14947c34d,Sedan,2016,5,696,16544,492,1598
湖北,420000,12f8b7e14947c34d,Sedan,2016,5,212,8970,492,1598
湖南,430000,12f8b7e14947c34d,Sedan,2016,5,428,4131,492,1598
福建,350000,12f8b7e14947c34d,Sedan,2016,5,308,4380,492,1598
辽宁,210000,12f8b7e14947c34d,Sedan,2016,5,162,3959,492,1598
重庆,500000,12f8b7e14947c34d,Sedan,2016,5,182,1185,492,1598
陕西,610000,12f8b7e14947c34d,Sedan,2016,5,950,3366,492,1598
黑龙江,230000,12f8b7e14947c34d,Sedan,2016,5,265,1453,492,1598
上海,310000,04e66e578f653ab9,Sedan,2016,5,229,713,21,1141
云南,530000,04e66e578f653ab9,Sedan,2016,5,77,282,21,1141
内蒙古,150000,04e66e578f653ab9,Sedan,2016,5,68,306,21,1141
北京,110000,04e66e578f653ab9,Sedan,2016,5,144,924,21,1141
四川,510000,04e66e578f653ab9,Sedan,2016,5,176,1068,21,1141
安徽,340000,04e66e578f653ab9,Sedan,2016,5,82,580,21,1141
山东,370000,04e66e578f653ab9,Sedan,2016,5,249,1338,21,1141
山西,140000,04e66e578f653ab9,Sedan,2016,5,54,325,21,1141
广东,440000,04e66e578f653ab9,Sedan,2016,5,114,940,21,1141
广西,450000,04e66e578f653ab9,Sedan,2016,5,26,141,21,1141
江苏,320000,04e66e578f653ab9,Sedan,2016,5,305,1385,21,1141
江西,360000,04e66e578f653ab9,Sedan,2016,5,68,281,21,1141
河北,130000,04e66e578f653ab9,Sedan,2016,5,124,953,21,1141
河南,410000,04e66e578f653ab9,Sedan,2016,5,86,967,21,1141
浙江,330000,04e66e578f653ab9,Sedan,2016,5,174,829,21,1141
湖北,420000,04e66e578f653ab9,Sedan,2016,5,55,423,21,1141
湖南,430000,04e66e578f653ab9,Sedan,2016,5,123,374,21,1141
福建,350000,04e66e578f653ab9,Sedan,2016,5,77,346,21,1141
辽宁,210000,04e66e578f653ab9,Sedan,2016,5,48,554,21,1141
重庆,500000,04e66e578f653ab9,Sedan,2016,5,19,188,21,1141
陕西,610000,04e66e578f653ab9,Sedan,2016,5,132,619,21,1141
黑龙江,230000,04e66e578f653ab9,Sedan,2016,5,45,320,21,1141
上海,310000,dff803b4024d261d,Sedan,2016,5,169,206,96,1630
云南,530000,dff803b4024d261d,Sedan,2016,5,180,106,96,1630
内蒙古,150000,dff803b4024d261d,Sedan,2016,5,107,61,96,1630
北京,110000,dff803b4024d261d,Sedan,2016,5,1478,422,96,1630
四川,510000,dff803b4024d261d,Sedan,2016,5,329,647,96,1630
安徽,340000,dff803b4024d261d,Sedan,2016,5,132,156,96,1630
山东,370000,dff803b4024d261d,Sedan,2016,5,622,557,96,1630
山西,140000,dff803b4024d261d,Sedan,2016,5,173,120,96,1630
广东,440000,dff803b4024d261d,Sedan,2016,5,1151,2371,96,1630
广西,450000,dff803b4024d261d,Sedan,2016,5,292,370,96,1630
江苏,320000,dff803b4024d261d,Sedan,2016,5,757,469,96,1630
江西,360000,dff803b4024d261d,Sedan,2016,5,361,194,96,1630
河北,130000,dff803b4024d261d,Sedan,2016,5,299,263,96,1630
河南,410000,dff803b4024d261d,Sedan,2016,5,201,443,96,1630
浙江,330000,dff803b4024d261d,Sedan,2016,5,676,431,96,1630
湖北,420000,dff803b4024d261d,Sedan,2016,5,394,495,96,1630
湖南,430000,dff803b4024d261d,Sedan,2016,5,524,412,96,1630
福建,350000,dff803b4024d261d,Sedan,2016,5,502,298,96,1630
辽宁,210000,dff803b4024d261d,Sedan,2016,5,310,196,96,1630
重庆,500000,dff803b4024d261d,Sedan,2016,5,567,315,96,1630
陕西,610000,dff803b4024d261d,Sedan,2016,5,127,206,96,1630
黑龙江,230000,dff803b4024d261d,Sedan,2016,5,107,85,96,1630
上海,310000,61e73e32ad101892,SUV,2016,5,268,265,82,2737
云南,530000,61e73e32ad101892,SUV,2016,5,287,208,82,2737
内蒙古,150000,61e73e32ad101892,SUV,2016,5,598,181,82,2737
北京,110000,61e73e32ad101892,SUV,2016,5,925,579,82,2737
四川,510000,61e73e32ad101892,SUV,2016,5,780,802,82,2737
安徽,340000,61e73e32ad101892,SUV,2016,5,212,191,82,2737
山东,370000,61e73e32ad101892,SUV,2016,5,816,755,82,2737
山西,140000,61e73e32ad101892,SUV,2016,5,279,216,82,2737
广东,440000,61e73e32ad101892,SUV,2016,5,1757,2485,82,2737
广西,450000,61e73e32ad101892,SUV,2016,5,368,352,82,2737
江苏,320000,61e73e32ad101892,SUV,2016,5,720,477,82,2737
江西,360000,61e73e32ad101892,SUV,2016,5,272,211,82,2737
河北,130000,61e73e32ad101892,SUV,2016,5,789,524,82,2737
河南,410000,61e73e32ad101892,SUV,2016,5,418,676,82,2737
浙江,330000,61e73e32ad101892,SUV,2016,5,672,464,82,2737
湖北,420000,61e73e32ad101892,SUV,2016,5,969,797,82,2737
湖南,430000,61e73e32ad101892,SUV,2016,5,529,492,82,2737
福建,350000,61e73e32ad101892,SUV,2016,5,437,275,82,2737
辽宁,210000,61e73e32ad101892,SUV,2016,5,952,360,82,2737
重庆,500000,61e73e32ad101892,SUV,2016,5,390,273,82,2737
陕西,610000,61e73e32ad101892,SUV,2016,5,586,355,82,2737
黑龙江,230000,61e73e32ad101892,SUV,2016,5,391,198,82,2737
上海,310000,a432c483b5beb856,Sedan,2016,5,138,263,138,41
云南,530000,a432c483b5beb856,Sedan,2016,5,123,229,138,41
内蒙古,150000,a432c483b5beb856,Sedan,2016,5,150,131,138,41
北京,110000,a432c483b5beb856,Sedan,2016,5,142,522,138,41
四川,510000,a432c483b5beb856,Sedan,2016,5,331,1090,138,41
安徽,340000,a432c483b5beb856,Sedan,2016,5,155,280,138,41
山东,370000,a432c483b5beb856,Sedan,2016,5,429,1018,138,41
山西,140000,a432c483b5beb856,Sedan,2016,5,191,224,138,41
广东,440000,a432c483b5beb856,Sedan,2016,5,902,4244,138,41
广西,450000,a432c483b5beb856,Sedan,2016,5,150,488,138,41
江苏,320000,a432c483b5beb856,Sedan,2016,5,626,814,138,41
江西,360000,a432c483b5beb856,Sedan,2016,5,200,309,138,41
河北,130000,a432c483b5beb856,Sedan,2016,5,334,581,138,41
河南,410000,a432c483b5beb856,Sedan,2016,5,293,887,138,41
浙江,330000,a432c483b5beb856,Sedan,2016,5,604,751,138,41
湖北,420000,a432c483b5beb856,Sedan,2016,5,226,696,138,41
湖南,430000,a432c483b5beb856,Sedan,2016,5,225,632,138,41
福建,350000,a432c483b5beb856,Sedan,2016,5,272,551,138,41
辽宁,210000,a432c483b5beb856,Sedan,2016,5,339,365,138,41
重庆,500000,a432c483b5beb856,Sedan,2016,5,174,382,138,41
陕西,610000,a432c483b5beb856,Sedan,2016,5,119,335,138,41
黑龙江,230000,a432c483b5beb856,Sedan,2016,5,154,174,138,41
上海,310000,0797526c057dcf5b,Sedan,2016,5,401,452,155,2338
云南,530000,0797526c057dcf5b,Sedan,2016,5,202,255,155,2338
内蒙古,150000,0797526c057dcf5b,Sedan,2016,5,235,189,155,2338
北京,110000,0797526c057dcf5b,Sedan,2016,5,619,1004,155,2338
四川,510000,0797526c057dcf5b,Sedan,2016,5,577,1630,155,2338
安徽,340000,0797526c057dcf5b,Sedan,2016,5,258,354,155,2338
山东,370000,0797526c057dcf5b,Sedan,2016,5,2095,1729,155,2338
山西,140000,0797526c057dcf5b,Sedan,2016,5,544,411,155,2338
广东,440000,0797526c057dcf5b,Sedan,2016,5,8617,8233,155,2338
广西,450000,0797526c057dcf5b,Sedan,2016,5,933,1004,155,2338
江苏,320000,0797526c057dcf5b,Sedan,2016,5,1356,1152,155,2338
江西,360000,0797526c057dcf5b,Sedan,2016,5,537,502,155,2338
河北,130000,0797526c057dcf5b,Sedan,2016,5,1174,946,155,2338
河南,410000,0797526c057dcf5b,Sedan,2016,5,851,1424,155,2338
浙江,330000,0797526c057dcf5b,Sedan,2016,5,1084,1062,155,2338
湖北,420000,0797526c057dcf5b,Sedan,2016,5,585,1012,155,2338
湖南,430000,0797526c057dcf5b,Sedan,2016,5,1343,1251,155,2338
福建,350000,0797526c057dcf5b,Sedan,2016,5,1047,872,155,2338
辽宁,210000,0797526c057dcf5b,Sedan,2016,5,2738,963,155,2338
重庆,500000,0797526c057dcf5b,Sedan,2016,5,307,494,155,2338
陕西,610000,0797526c057dcf5b,Sedan,2016,5,335,510,155,2338
黑龙江,230000,0797526c057dcf5b,Sedan,2016,5,472,304,155,2338
上海,310000,936168bd4850913d,SUV,2016,5,231,138,44,4305
云南,530000,936168bd4850913d,SUV,2016,5,273,149,44,4305
内蒙古,150000,936168bd4850913d,SUV,2016,5,409,123,44,4305
北京,110000,936168bd4850913d,SUV,2016,5,423,268,44,4305
四川,510000,936168bd4850913d,SUV,2016,5,345,313,44,4305
安徽,340000,936168bd4850913d,SUV,2016,5,364,150,44,4305
山东,370000,936168bd4850913d,SUV,2016,5,1092,374,44,4305
山西,140000,936168bd4850913d,SUV,2016,5,404,142,44,4305
广东,440000,936168bd4850913d,SUV,2016,5,2432,904,44,4305
广西,450000,936168bd4850913d,SUV,2016,5,279,121,44,4305
江苏,320000,936168bd4850913d,SUV,2016,5,944,403,44,4305
江西,360000,936168bd4850913d,SUV,2016,5,387,114,44,4305
河北,130000,936168bd4850913d,SUV,2016,5,721,285,44,4305
河南,410000,936168bd4850913d,SUV,2016,5,870,335,44,4305
浙江,330000,936168bd4850913d,SUV,2016,5,679,331,44,4305
湖北,420000,936168bd4850913d,SUV,2016,5,1131,296,44,4305
湖南,430000,936168bd4850913d,SUV,2016,5,762,186,44,4305
福建,350000,936168bd4850913d,SUV,2016,5,627,198,44,4305
辽宁,210000,936168bd4850913d,SUV,2016,5,714,201,44,4305
重庆,500000,936168bd4850913d,SUV,2016,5,139,81,44,4305
陕西,610000,936168bd4850913d,SUV,2016,5,418,198,44,4305
黑龙江,230000,936168bd4850913d,SUV,2016,5,673,165,44,4305
上海,310000,cc21c7e91a3b5a0c,SUV,2016,5,271,1291,184,2513
云南,530000,cc21c7e91a3b5a0c,SUV,2016,5,288,1129,184,2513
内蒙古,150000,cc21c7e91a3b5a0c,SUV,2016,5,287,1171,184,2513
北京,110000,cc21c7e91a3b5a0c,SUV,2016,5,275,2154,184,2513
四川,510000,cc21c7e91a3b5a0c,SUV,2016,5,461,3242,184,2513
安徽,340000,cc21c7e91a3b5a0c,SUV,2016,5,346,1578,184,2513
山东,370000,cc21c7e91a3b5a0c,SUV,2016,5,877,4778,184,2513
山西,140000,cc21c7e91a3b5a0c,SUV,2016,5,316,1354,184,2513
广东,440000,cc21c7e91a3b5a0c,SUV,2016,5,2367,7017,184,2513
广西,450000,cc21c7e91a3b5a0c,SUV,2016,5,316,729,184,2513
江苏,320000,cc21c7e91a3b5a0c,SUV,2016,5,1171,3873,184,2513
江西,360000,cc21c7e91a3b5a0c,SUV,2016,5,344,891,184,2513
河北,130000,cc21c7e91a3b5a0c,SUV,2016,5,575,3157,184,2513
河南,410000,cc21c7e91a3b5a0c,SUV,2016,5,609,3326,184,2513
浙江,330000,cc21c7e91a3b5a0c,SUV,2016,5,952,3192,184,2513
湖北,420000,cc21c7e91a3b5a0c,SUV,2016,5,857,2336,184,2513
湖南,430000,cc21c7e91a3b5a0c,SUV,2016,5,440,1431,184,2513
福建,350000,cc21c7e91a3b5a0c,SUV,2016,5,634,1705,184,2513
辽宁,210000,cc21c7e91a3b5a0c,SUV,2016,5,415,2463,184,2513
重庆,500000,cc21c7e91a3b5a0c,SUV,2016,5,153,687,184,2513
陕西,610000,cc21c7e91a3b5a0c,SUV,2016,5,291,1740,184,2513
黑龙江,230000,cc21c7e91a3b5a0c,SUV,2016,5,422,2217,184,2513
上海,310000,7aab7fca2470987e,MPV,2016,5,249,421,13,149
云南,530000,7aab7fca2470987e,MPV,2016,5,19,136,13,149
内蒙古,150000,7aab7fca2470987e,MPV,2016,5,32,242,13,149
北京,110000,7aab7fca2470987e,MPV,2016,5,371,789,13,149
四川,510000,7aab7fca2470987e,MPV,2016,5,41,590,13,149
