province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity,carCommentVolum,newsReplyVolum,salesVolume_model_in_all_adcode,salesVolume_bodyType_in_all_adcode,salesVolume_adcode_in_all_model,salesVolume_bodyType_in_all_model
山西,140000,f8a6975573af1b33,Sedan,2016,1,139,1913,23,2104,15378.0,139.0,29243.0,16876.0
广东,440000,f8a6975573af1b33,Sedan,2016,1,2156,9180,23,2104,15378.0,2156.0,114100.0,52262.0
广西,450000,f8a6975573af1b33,Sedan,2016,1,407,1923,23,2104,15378.0,407.0,29789.0,10335.0
江苏,320000,f8a6975573af1b33,Sedan,2016,1,2028,9913,23,2104,15378.0,2028.0,92648.0,49873.0
江西,360000,f8a6975573af1b33,Sedan,2016,1,543,2488,23,2104,15378.0,543.0,34402.0,17345.0
河北,130000,f8a6975573af1b33,Sedan,2016,1,538,5690,23,2104,15378.0,538.0,70031.0,40918.0
河南,410000,f8a6975573af1b33,Sedan,2016,1,875,7564,23,2104,15378.0,875.0,87167.0,40989.0
浙江,330000,f8a6975573af1b33,Sedan,2016,1,1484,7494,23,2104,15378.0,1484.0,72801.0,35893.0
湖北,420000,f8a6975573af1b33,Sedan,2016,1,549,3321,23,2104,15378.0,549.0,47801.0,20370.0
湖南,430000,f8a6975573af1b33,Sedan,2016,1,592,2974,23,2104,15378.0,592.0,52488.0,24912.0
福建,350000,f8a6975573af1b33,Sedan,2016,1,954,3132,23,2104,15378.0,954.0,30946.0,15733.0
辽宁,210000,f8a6975573af1b33,Sedan,2016,1,186,2250,23,2104,15378.0,186.0,28977.0,15847.0
重庆,500000,f8a6975573af1b33,Sedan,2016,1,531,1695,23,2104,15378.0,531.0,26342.0,10335.0
陕西,610000,f8a6975573af1b33,Sedan,2016,1,321,2785,23,2104,15378.0,321.0,33729.0,16156.0
黑龙江,230000,f8a6975573af1b33,Sedan,2016,1,93,1744,23,2104,15378.0,93.0,18243.0,9051.0
上海,310000,54fc07138d70374c,SUV,2016,1,427,2270,24,473,12105.0,427.0,32905.0,11822.0
云南,530000,54fc07138d70374c,SUV,2016,1,464,2282,24,473,12105.0,464.0,30570.0,11308.0
内蒙古,150000,54fc07138d70374c,SUV,2016,1,225,1750,24,473,12105.0,225.0,20626.0,8204.0
北京,110000,54fc07138d70374c,SUV,2016,1,617,3383,24,473,12105.0,617.0,38140.0,15517.0
四川,510000,54fc07138d70374c,SUV,2016,1,850,5239,24,473,12105.0,850.0,60207.0,24635.0
安徽,340000,54fc07138d70374c,SUV,2016,1,287,2232,24,473,12105.0,287.0,47612.0,18608.0
山东,370000,54fc07138d70374c,SUV,2016,1,777,5597,24,473,12105.0,777.0,92216.0,25908.0
山西,140000,54fc07138d70374c,SUV,2016,1,182,1651,24,473,12105.0,182.0,29243.0,8572.0
广东,440000,54fc07138d70374c,SUV,2016,1,1965,6185,24,473,12105.0,1965.0,114100.0,48367.0
广西,450000,54fc07138d70374c,SUV,2016,1,379,1187,24,473,12105.0,379.0,29789.0,8721.0
江苏,320000,54fc07138d70374c,SUV,2016,1,749,5010,24,473,12105.0,749.0,92648.0,31399.0
江西,360000,54fc07138d70374c,SUV,2016,1,289,1391,24,473,12105.0,289.0,34402.0,12890.0
河北,130000,54fc07138d70374c,SUV,2016,1,549,4632,24,473,12105.0,549.0,70031.0,19669.0
河南,410000,54fc07138d70374c,SUV,2016,1,754,5579,24,473,12105.0,754.0,87167.0,27065.0
浙江,330000,54fc07138d70374c,SUV,2016,1,679,3371,24,473,12105.0,679.0,72801.0,29313.0
湖北,420000,54fc07138d70374c,SUV,2016,1,373,2356,24,473,12105.0,373.0,47801.0,21573.0
湖南,430000,54fc07138d70374c,SUV,2016,1,471,2220,24,473,12105.0,471.0,52488.0,21282.0
福建,350000,54fc07138d70374c,SUV,2016,1,456,1787,24,473,12105.0,456.0,30946.0,11885.0
辽宁,210000,54fc07138d70374c,SUV,2016,1,333,1799,24,473,12105.0,333.0,28977.0,10156.0
重庆,500000,54fc07138d70374c,SUV,2016,1,535,1484,24,473,12105.0,535.0,26342.0,12470.0
陕西,610000,54fc07138d70374c,SUV,2016,1,370,2245,24,473,12105.0,370.0,33729.0,12300.0
黑龙江,230000,54fc07138d70374c,SUV,2016,1,374,2270,24,473,12105.0,374.0,18243.0,7238.0
上海,310000,212083a9246d2fd3,Sedan,2016,1,632,2343,65,469,21426.0,632.0,32905.0,17383.0
云南,530000,212083a9246d2fd3,Sedan,2016,1,337,1413,65,469,21426.0,337.0,30570.0,10568.0
内蒙古,150000,212083a9246d2fd3,Sedan,2016,1,382,2033,65,469,21426.0,382.0,20626.0,10965.0
北京,110000,212083a9246d2fd3,Sedan,2016,1,709,3344,65,469,21426.0,709.0,38140.0,18054.0
四川,510000,212083a9246d2fd3,Sedan,2016,1,1265,5584,65,469,21426.0,1265.0,60207.0,29400.0
安徽,340000,212083a9246d2fd3,Sedan,2016,1,1338,3073,65,469,21426.0,1338.0,47612.0,22886.0
山东,370000,212083a9246d2fd3,Sedan,2016,1,1919,6165,65,469,21426.0,1919.0,92216.0,52336.0
山西,140000,212083a9246d2fd3,Sedan,2016,1,381,2124,65,469,21426.0,381.0,29243.0,16876.0
广东,440000,212083a9246d2fd3,Sedan,2016,1,1196,5765,65,469,21426.0,1196.0,114100.0,52262.0
广西,450000,212083a9246d2fd3,Sedan,2016,1,312,1162,65,469,21426.0,312.0,29789.0,10335.0
江苏,320000,212083a9246d2fd3,Sedan,2016,1,2659,6443,65,469,21426.0,2659.0,92648.0,49873.0
江西,360000,212083a9246d2fd3,Sedan,2016,1,1035,1969,65,469,21426.0,1035.0,34402.0,17345.0
河北,130000,212083a9246d2fd3,Sedan,2016,1,1410,5100,65,469,21426.0,1410.0,70031.0,40918.0
河南,410000,212083a9246d2fd3,Sedan,2016,1,2054,6456,65,469,21426.0,2054.0,87167.0,40989.0
浙江,330000,212083a9246d2fd3,Sedan,2016,1,1214,5287,65,469,21426.0,1214.0,72801.0,35893.0
湖北,420000,212083a9246d2fd3,Sedan,2016,1,1033,2614,65,469,21426.0,1033.0,47801.0,20370.0
湖南,430000,212083a9246d2fd3,Sedan,2016,1,1096,2614,65,469,21426.0,1096.0,52488.0,24912.0
福建,350000,212083a9246d2fd3,Sedan,2016,1,498,1820,65,469,21426.0,498.0,30946.0,15733.0
辽宁,210000,212083a9246d2fd3,Sedan,2016,1,298,2266,65,469,21426.0,298.0,28977.0,15847.0
重庆,500000,212083a9246d2fd3,Sedan,2016,1,669,1575,65,469,21426.0,669.0,26342.0,10335.0
陕西,610000,212083a9246d2fd3,Sedan,2016,1,771,2873,65,469,21426.0,771.0,33729.0,16156.0
黑龙江,230000,212083a9246d2fd3,Sedan,2016,1,218,1840,65,469,21426.0,218.0,18243.0,9051.0
上海,310000,4f79773e600518a6,SUV,2016,1,374,1150,30,4,11319.0,374.0,32905.0,11822.0
云南,530000,4f79773e600518a6,SUV,2016,1,312,976,30,4,11319.0,312.0,30570.0,11308.0
内蒙古,150000,4f79773e600518a6,SUV,2016,1,400,1569,30,4,11319.0,400.0,20626.0,8204.0
北京,110000,4f79773e600518a6,SUV,2016,1,382,1650,30,4,11319.0,382.0,38140.0,15517.0
四川,510000,4f79773e600518a6,SUV,2016,1,651,2691,30,4,11319.0,651.0,60207.0,24635.0
安徽,340000,4f79773e600518a6,SUV,2016,1,703,1656,30,4,11319.0,703.0,47612.0,18608.0
山东,370000,4f79773e600518a6,SUV,2016,1,1043,3222,30,4,11319.0,1043.0,92216.0,25908.0
山西,140000,4f79773e600518a6,SUV,2016,1,228,1182,30,4,11319.0,228.0,29243.0,8572.0
广东,440000,4f79773e600518a6,SUV,2016,1,480,2430,30,4,11319.0,480.0,114100.0,48367.0
广西,450000,4f79773e600518a6,SUV,2016,1,169,518,30,4,11319.0,169.0,29789.0,8721.0
江苏,320000,4f79773e600518a6,SUV,2016,1,927,2617,30,4,11319.0,927.0,92648.0,31399.0
江西,360000,4f79773e600518a6,SUV,2016,1,344,796,30,4,11319.0,344.0,34402.0,12890.0
河北,130000,4f79773e600518a6,SUV,2016,1,582,2217,30,4,11319.0,582.0,70031.0,19669.0
河南,410000,4f79773e600518a6,SUV,2016,1,955,3065,30,4,11319.0,955.0,87167.0,27065.0
浙江,330000,4f79773e600518a6,SUV,2016,1,357,1920,30,4,11319.0,357.0,72801.0,29313.0
湖北,420000,4f79773e600518a6,SUV,2016,1,656,1398,30,4,11319.0,656.0,47801.0,21573.0
湖南,430000,4f79773e600518a6,SUV,2016,1,943,1608,30,4,11319.0,943.0,52488.0,21282.0
福建,350000,4f79773e600518a6,SUV,2016,1,156,692,30,4,11319.0,156.0,30946.0,11885.0
辽宁,210000,4f79773e600518a6,SUV,2016,1,207,1311,30,4,11319.0,207.0,28977.0,10156.0
重庆,500000,4f79773e600518a6,SUV,2016,1,470,786,30,4,11319.0,470.0,26342.0,12470.0
陕西,610000,4f79773e600518a6,SUV,2016,1,733,1907,30,4,11319.0,733.0,33729.0,12300.0
黑龙江,230000,4f79773e600518a6,SUV,2016,1,247,1350,30,4,11319.0,247.0,18243.0,7238.0
上海,310000,fc32b1a017b34efe,SUV,2016,1,289,2111,5,2205,21177.0,289.0,32905.0,11822.0
云南,530000,fc32b1a017b34efe,SUV,2016,1,676,2474,5,2205,21177.0,676.0,30570.0,11308.0
内蒙古,150000,fc32b1a017b34efe,SUV,2016,1,614,2211,5,2205,21177.0,614.0,20626.0,8204.0
北京,110000,fc32b1a017b34efe,SUV,2016,1,823,4857,5,2205,21177.0,823.0,38140.0,15517.0
四川,510000,fc32b1a017b34efe,SUV,2016,1,1806,7793,5,2205,21177.0,1806.0,60207.0,24635.0
安徽,340000,fc32b1a017b34efe,SUV,2016,1,1055,2963,5,2205,21177.0,1055.0,47612.0,18608.0
山东,370000,fc32b1a017b34efe,SUV,2016,1,1659,8029,5,2205,21177.0,1659.0,92216.0,25908.0
山西,140000,fc32b1a017b34efe,SUV,2016,1,671,3144,5,2205,21177.0,671.0,29243.0,8572.0
广东,440000,fc32b1a017b34efe,SUV,2016,1,1131,6769,5,2205,21177.0,1131.0,114100.0,48367.0
广西,450000,fc32b1a017b34efe,SUV,2016,1,418,1495,5,2205,21177.0,418.0,29789.0,8721.0
江苏,320000,fc32b1a017b34efe,SUV,2016,1,1289,6316,5,2205,21177.0,1289.0,92648.0,31399.0
江西,360000,fc32b1a017b34efe,SUV,2016,1,663,1803,5,2205,21177.0,663.0,34402.0,12890.0
河北,130000,fc32b1a017b34efe,SUV,2016,1,1473,8591,5,2205,21177.0,1473.0,70031.0,19669.0
河南,410000,fc32b1a017b34efe,SUV,2016,1,1851,9062,5,2205,21177.0,1851.0,87167.0,27065.0
浙江,330000,fc32b1a017b34efe,SUV,2016,1,979,4839,5,2205,21177.0,979.0,72801.0,29313.0
湖北,420000,fc32b1a017b34efe,SUV,2016,1,716,2791,5,2205,21177.0,716.0,47801.0,21573.0
湖南,430000,fc32b1a017b34efe,SUV,2016,1,1172,3171,5,2205,21177.0,1172.0,52488.0,21282.0
福建,350000,fc32b1a017b34efe,SUV,2016,1,341,1712,5,2205,21177.0,341.0,30946.0,11885.0
辽宁,210000,fc32b1a017b34efe,SUV,2016,1,323,1848,5,2205,21177.0,323.0,28977.0,10156.0
重庆,500000,fc32b1a017b34efe,SUV,2016,1,1880,3063,5,2205,21177.0,1880.0,26342.0,12470.0
陕西,610000,fc32b1a017b34efe,SUV,2016,1,1164,4032,5,2205,21177.0,1164.0,33729.0,12300.0
黑龙江,230000,fc32b1a017b34efe,SUV,2016,1,184,1558,5,2205,21177.0,184.0,18243.0,7238.0
上海,310000,feabbf46658382b9,SUV,2016,1,511,5505,70,5680,24557.0,511.0,32905.0,11822.0
云南,530000,feabbf46658382b9,SUV,2016,1,905,6070,70,5680,24557.0,905.0,30570.0,11308.0
内蒙古,150000,feabbf46658382b9,SUV,2016,1,646,4873,70,5680,24557.0,646.0,20626.0,8204.0
北京,110000,feabbf46658382b9,SUV,2016,1,1119,10078,70,5680,24557.0,1119.0,38140.0,15517.0
四川,510000,feabbf46658382b9,SUV,2016,1,2331,15151,70,5680,24557.0,2331.0,60207.0,24635.0
安徽,340000,feabbf46658382b9,SUV,2016,1,1188,6369,70,5680,24557.0,1188.0,47612.0,18608.0
山东,370000,feabbf46658382b9,SUV,2016,1,1240,14203,70,5680,24557.0,1240.0,92216.0,25908.0
山西,140000,feabbf46658382b9,SUV,2016,1,527,5255,70,5680,24557.0,527.0,29243.0,8572.0
广东,440000,feabbf46658382b9,SUV,2016,1,1642,16082,70,5680,24557.0,1642.0,114100.0,48367.0
广西,450000,feabbf46658382b9,SUV,2016,1,521,3442,70,5680,24557.0,521.0,29789.0,8721.0
江苏,320000,feabbf46658382b9,SUV,2016,1,1894,14635,70,5680,24557.0,1894.0,92648.0,31399.0
江西,360000,feabbf46658382b9,SUV,2016,1,713,3841,70,5680,24557.0,713.0,34402.0,12890.0
河北,130000,feabbf46658382b9,SUV,2016,1,1091,12673,70,5680,24557.0,1091.0,70031.0,19669.0
河南,410000,feabbf46658382b9,SUV,2016,1,1873,16631,70,5680,24557.0,1873.0,87167.0,27065.0
浙江,330000,feabbf46658382b9,SUV,2016,1,1342,12240,70,5680,24557.0,1342.0,72801.0,29313.0
湖北,420000,feabbf46658382b9,SUV,2016,1,998,6386,70,5680,24557.0,998.0,47801.0,21573.0
湖南,430000,feabbf46658382b9,SUV,2016,1,1709,6685,70,5680,24557.0,1709.0,52488.0,21282.0
福建,350000,feabbf46658382b9,SUV,2016,1,563,4357,70,5680,24557.0,563.0,30946.0,11885.0
辽宁,210000,feabbf46658382b9,SUV,2016,1,351,3941,70,5680,24557.0,351.0,28977.0,10156.0
重庆,500000,feabbf46658382b9,SUV,2016,1,2161,6004,70,5680,24557.0,2161.0,26342.0,12470.0
陕西,610000,feabbf46658382b9,SUV,2016,1,1023,6902,70,5680,24557.0,1023.0,33729.0,12300.0
黑龙江,230000,feabbf46658382b9,SUV,2016,1,209,3492,70,5680,24557.0,209.0,18243.0,7238.0
上海,310000,f270f6a489c6a9d7,MPV,2016,1,63,544,17,4025,16762.0,63.0,32905.0,2606.0
云南,530000,f270f6a489c6a9d7,MPV,2016,1,2334,1762,17,4025,16762.0,2334.0,30570.0,7823.0
内蒙古,150000,f270f6a489c6a9d7,MPV,2016,1,78,250,17,4025,16762.0,78.0,20626.0,938.0
北京,110000,f270f6a489c6a9d7,MPV,2016,1,409,1374,17,4025,16762.0,409.0,38140.0,3262.0
四川,510000,f270f6a489c6a9d7,MPV,2016,1,1034,2083,17,4025,16762.0,1034.0,60207.0,4498.0
安徽,340000,f270f6a489c6a9d7,MPV,2016,1,378,669,17,4025,16762.0,378.0,47612.0,4882.0
山东,370000,f270f6a489c6a9d7,MPV,2016,1,1070,2267,17,4025,16762.0,1070.0,92216.0,11092.0
山西,140000,f270f6a489c6a9d7,MPV,2016,1,194,736,17,4025,16762.0,194.0,29243.0,3240.0
广东,440000,f270f6a489c6a9d7,MPV,2016,1,1381,2816,17,4025,16762.0,1381.0,114100.0,11650.0
广西,450000,f270f6a489c6a9d7,MPV,2016,1,156,383,17,4025,16762.0,156.0,29789.0,10025.0
江苏,320000,f270f6a489c6a9d7,MPV,2016,1,1028,1942,17,4025,16762.0,1028.0,92648.0,7098.0
江西,360000,f270f6a489c6a9d7,MPV,2016,1,214,442,17,4025,16762.0,214.0,34402.0,3258.0
河北,130000,f270f6a489c6a9d7,MPV,2016,1,874,2056,17,4025,16762.0,874.0,70031.0,7019.0
河南,410000,f270f6a489c6a9d7,MPV,2016,1,2101,3916,17,4025,16762.0,2101.0,87167.0,16907.0
浙江,330000,f270f6a489c6a9d7,MPV,2016,1,867,1566,17,4025,16762.0,867.0,72801.0,4829.0
湖北,420000,f270f6a489c6a9d7,MPV,2016,1,1027,1222,17,4025,16762.0,1027.0,47801.0,4704.0
湖南,430000,f270f6a489c6a9d7,MPV,2016,1,727,936,17,4025,16762.0,727.0,52488.0,5153.0
福建,350000,f270f6a489c6a9d7,MPV,2016,1,229,489,17,4025,16762.0,229.0,30946.0,1969.0
辽宁,210000,f270f6a489c6a9d7,MPV,2016,1,244,509,17,4025,16762.0,244.0,28977.0,2245.0
重庆,500000,f270f6a489c6a9d7,MPV,2016,1,1781,1116,17,4025,16762.0,1781.0,26342.0,2997.0
陕西,610000,f270f6a489c6a9d7,MPV,2016,1,474,1030,17,4025,16762.0,474.0,33729.0,4308.0
黑龙江,230000,f270f6a489c6a9d7,MPV,2016,1,99,309,17,4025,16762.0,99.0,18243.0,1484.0
上海,310000,d0f245b8781e3631,Sedan,2016,1,314,2253,110,1005,14020.0,314.0,32905.0,17383.0
云南,530000,d0f245b8781e3631,Sedan,2016,1,296,1172,110,1005,14020.0,296.0,30570.0,10568.0
内蒙古,150000,d0f245b8781e3631,Sedan,2016,1,210,1036,110,1005,14020.0,210.0,20626.0,10965.0
北京,110000,d0f245b8781e3631,Sedan,2016,1,935,5567,110,1005,14020.0,935.0,38140.0,18054.0
四川,510000,d0f245b8781e3631,Sedan,2016,1,1096,4545,110,1005,14020.0,1096.0,60207.0,29400.0
安徽,340000,d0f245b8781e3631,Sedan,2016,1,562,2269,110,1005,14020.0,562.0,47612.0,22886.0
山东,370000,d0f245b8781e3631,Sedan,2016,1,1235,5875,110,1005,14020.0,1235.0,92216.0,52336.0
山西,140000,d0f245b8781e3631,Sedan,2016,1,399,1637,110,1005,14020.0,399.0,29243.0,16876.0
广东,440000,d0f245b8781e3631,Sedan,2016,1,698,6724,110,1005,14020.0,698.0,114100.0,52262.0
广西,450000,d0f245b8781e3631,Sedan,2016,1,313,1194,110,1005,14020.0,313.0,29789.0,10335.0
江苏,320000,d0f245b8781e3631,Sedan,2016,1,1080,5589,110,1005,14020.0,1080.0,92648.0,49873.0
江西,360000,d0f245b8781e3631,Sedan,2016,1,345,1232,110,1005,14020.0,345.0,34402.0,17345.0
河北,130000,d0f245b8781e3631,Sedan,2016,1,1018,4575,110,1005,14020.0,1018.0,70031.0,40918.0
河南,410000,d0f245b8781e3631,Sedan,2016,1,1880,7513,110,1005,14020.0,1880.0,87167.0,40989.0
浙江,330000,d0f245b8781e3631,Sedan,2016,1,520,4372,110,1005,14020.0,520.0,72801.0,35893.0
湖北,420000,d0f245b8781e3631,Sedan,2016,1,324,1765,110,1005,14020.0,324.0,47801.0,20370.0
湖南,430000,d0f245b8781e3631,Sedan,2016,1,698,1750,110,1005,14020.0,698.0,52488.0,24912.0
福建,350000,d0f245b8781e3631,Sedan,2016,1,194,1848,110,1005,14020.0,194.0,30946.0,15733.0
辽宁,210000,d0f245b8781e3631,Sedan,2016,1,64,1698,110,1005,14020.0,64.0,28977.0,15847.0
重庆,500000,d0f245b8781e3631,Sedan,2016,1,1130,2036,110,1005,14020.0,1130.0,26342.0,10335.0
陕西,610000,d0f245b8781e3631,Sedan,2016,1,678,2238,110,1005,14020.0,678.0,33729.0,16156.0
黑龙江,230000,d0f245b8781e3631,Sedan,2016,1,31,683,110,1005,14020.0,31.0,18243.0,9051.0
上海,310000,c6cd4e0e073f5ac2,Sedan,2016,1,1323,1457,25,3681,28889.0,1323.0,32905.0,17383.0
云南,530000,c6cd4e0e073f5ac2,Sedan,2016,1,587,761,25,3681,28889.0,587.0,30570.0,10568.0
内蒙古,150000,c6cd4e0e073f5ac2,Sedan,2016,1,529,683,25,3681,28889.0,529.0,20626.0,10965.0
北京,110000,c6cd4e0e073f5ac2,Sedan,2016,1,488,1431,25,3681,28889.0,488.0,38140.0,18054.0
四川,510000,c6cd4e0e073f5ac2,Sedan,2016,1,1979,2791,25,3681,28889.0,1979.0,60207.0,29400.0
安徽,340000,c6cd4e0e073f5ac2,Sedan,2016,1,1526,1438,25,3681,28889.0,1526.0,47612.0,22886.0
山东,370000,c6cd4e0e073f5ac2,Sedan,2016,1,3685,3508,25,3681,28889.0,3685.0,92216.0,52336.0
山西,140000,c6cd4e0e073f5ac2,Sedan,2016,1,805,999,25,3681,28889.0,805.0,29243.0,16876.0
广东,440000,c6cd4e0e073f5ac2,Sedan,2016,1,1424,3021,25,3681,28889.0,1424.0,114100.0,52262.0
广西,450000,c6cd4e0e073f5ac2,Sedan,2016,1,464,739,25,3681,28889.0,464.0,29789.0,10335.0
江苏,320000,c6cd4e0e073f5ac2,Sedan,2016,1,3597,3717,25,3681,28889.0,3597.0,92648.0,49873.0
江西,360000,c6cd4e0e073f5ac2,Sedan,2016,1,1108,918,25,3681,28889.0,1108.0,34402.0,17345.0
河北,130000,c6cd4e0e073f5ac2,Sedan,2016,1,1899,2460,25,3681,28889.0,1899.0,70031.0,40918.0
河南,410000,c6cd4e0e073f5ac2,Sedan,2016,1,2861,3207,25,3681,28889.0,2861.0,87167.0,40989.0
浙江,330000,c6cd4e0e073f5ac2,Sedan,2016,1,1696,2516,25,3681,28889.0,1696.0,72801.0,35893.0
湖北,420000,c6cd4e0e073f5ac2,Sedan,2016,1,1580,1334,25,3681,28889.0,1580.0,47801.0,20370.0
湖南,430000,c6cd4e0e073f5ac2,Sedan,2016,1,1213,1070,25,3681,28889.0,1213.0,52488.0,24912.0
福建,350000,c6cd4e0e073f5ac2,Sedan,2016,1,379,687,25,3681,28889.0,379.0,30946.0,15733.0
辽宁,210000,c6cd4e0e073f5ac2,Sedan,2016,1,305,862,25,3681,28889.0,305.0,28977.0,15847.0
重庆,500000,c6cd4e0e073f5ac2,Sedan,2016,1,391,475,25,3681,28889.0,391.0,26342.0,10335.0
陕西,610000,c6cd4e0e073f5ac2,Sedan,2016,1,853,1189,25,3681,28889.0,853.0,33729.0,16156.0
黑龙江,230000,c6cd4e0e073f5ac2,Sedan,2016,1,197,602,25,3681,28889.0,197.0,18243.0,9051.0
上海,310000,a9a43d1a7ecbe75d,SUV,2016,1,204,247,108,1923,4839.0,204.0,32905.0,11822.0
云南,530000,a9a43d1a7ecbe75d,SUV,2016,1,121,134,108,1923,4839.0,121.0,30570.0,11308.0
内蒙古,150000,a9a43d1a7ecbe75d,SUV,2016,1,81,83,108,1923,4839.0,81.0,20626.0,8204.0
北京,110000,a9a43d1a7ecbe75d,SUV,2016,1,130,276,108,1923,4839.0,130.0,38140.0,15517.0
四川,510000,a9a43d1a7ecbe75d,SUV,2016,1,340,410,108,1923,4839.0,340.0,60207.0,24635.0
安徽,340000,a9a43d1a7ecbe75d,SUV,2016,1,208,168,108,1923,4839.0,208.0,47612.0,18608.0
山东,370000,a9a43d1a7ecbe75d,SUV,2016,1,228,397,108,1923,4839.0,228.0,92216.0,25908.0
山西,140000,a9a43d1a7ecbe75d,SUV,2016,1,57,98,108,1923,4839.0,57.0,29243.0,8572.0
广东,440000,a9a43d1a7ecbe75d,SUV,2016,1,570,615,108,1923,4839.0,570.0,114100.0,48367.0
广西,450000,a9a43d1a7ecbe75d,SUV,2016,1,262,148,108,1923,4839.0,262.0,29789.0,8721.0
江苏,320000,a9a43d1a7ecbe75d,SUV,2016,1,454,426,108,1923,4839.0,454.0,92648.0,31399.0
江西,360000,a9a43d1a7ecbe75d,SUV,2016,1,82,86,108,1923,4839.0,82.0,34402.0,12890.0
河北,130000,a9a43d1a7ecbe75d,SUV,2016,1,115,231,108,1923,4839.0,115.0,70031.0,19669.0
河南,410000,a9a43d1a7ecbe75d,SUV,2016,1,151,323,108,1923,4839.0,151.0,87167.0,27065.0
浙江,330000,a9a43d1a7ecbe75d,SUV,2016,1,433,294,108,1923,4839.0,433.0,72801.0,29313.0
湖北,420000,a9a43d1a7ecbe75d,SUV,2016,1,278,226,108,1923,4839.0,278.0,47801.0,21573.0
湖南,430000,a9a43d1a7ecbe75d,SUV,2016,1,375,176,108,1923,4839.0,375.0,52488.0,21282.0
福建,350000,a9a43d1a7ecbe75d,SUV,2016,1,131,94,108,1923,4839.0,131.0,30946.0,11885.0
辽宁,210000,a9a43d1a7ecbe75d,SUV,2016,1,141,182,108,1923,4839.0,141.0,28977.0,10156.0
重庆,500000,a9a43d1a7ecbe75d,SUV,2016,1,178,185,108,1923,4839.0,178.0,26342.0,12470.0
陕西,610000,a9a43d1a7ecbe75d,SUV,2016,1,221,328,108,1923,4839.0,221.0,33729.0,12300.0
黑龙江,230000,a9a43d1a7ecbe75d,SUV,2016,1,79,144,108,1923,4839.0,79.0,18243.0,7238.0
上海,310000,3c974920a76ac9c1,SUV,2016,2,134,2355,6,2255,5367.0,134.0,11510.0,4253.0
云南,530000,3c974920a76ac9c1,SUV,2016,2,227,1778,6,2255,5367.0,227.0,17350.0,5869.0
内蒙古,150000,3c974920a76ac9c1,SUV,2016,2,123,1612,6,2255,5367.0,123.0,8339.0,3437.0
北京,110000,3c974920a76ac9c1,SUV,2016,2,160,2785,6,2255,5367.0,160.0,13429.0,5341.0
四川,510000,3c974920a76ac9c1,SUV,2016,2,311,5258,6,2255,5367.0,311.0,34755.0,12904.0
安徽,340000,3c974920a76ac9c1,SUV,2016,2,125,2003,6,2255,5367.0,125.0,25213.0,9062.0
山东,370000,3c974920a76ac9c1,SUV,2016,2,254,4261,6,2255,5367.0,254.0,43330.0,11395.0
山西,140000,3c974920a76ac9c1,SUV,2016,2,126,1671,6,2255,5367.0,126.0,12227.0,3329.0
广东,440000,3c974920a76ac9c1,SUV,2016,2,932,9774,6,2255,5367.0,932.0,28749.0,11312.0
广西,450000,3c974920a76ac9c1,SUV,2016,2,224,1554,6,2255,5367.0,224.0,14868.0,3739.0
江苏,320000,3c974920a76ac9c1,SUV,2016,2,540,4867,6,2255,5367.0,540.0,51895.0,16081.0
江西,360000,3c974920a76ac9c1,SUV,2016,2,86,1485,6,2255,5367.0,86.0,15026.0,5457.0
河北,130000,3c974920a76ac9c1,SUV,2016,2,138,3645,6,2255,5367.0,138.0,36002.0,9467.0
河南,410000,3c974920a76ac9c1,SUV,2016,2,225,4808,6,2255,5367.0,225.0,41925.0,12492.0
浙江,330000,3c974920a76ac9c1,SUV,2016,2,342,3733,6,2255,5367.0,342.0,33474.0,12034.0
湖北,420000,3c974920a76ac9c1,SUV,2016,2,275,3157,6,2255,5367.0,275.0,20641.0,8964.0
湖南,430000,3c974920a76ac9c1,SUV,2016,2,157,2521,6,2255,5367.0,157.0,22898.0,8584.0
福建,350000,3c974920a76ac9c1,SUV,2016,2,150,1837,6,2255,5367.0,150.0,10510.0,3976.0
辽宁,210000,3c974920a76ac9c1,SUV,2016,2,433,3059,6,2255,5367.0,433.0,13865.0,4648.0
重庆,500000,3c974920a76ac9c1,SUV,2016,2,141,1075,6,2255,5367.0,141.0,15729.0,6564.0
陕西,610000,3c974920a76ac9c1,SUV,2016,2,116,1827,6,2255,5367.0,116.0,14083.0,4943.0
黑龙江,230000,3c974920a76ac9c1,SUV,2016,2,148,2316,6,2255,5367.0,148.0,10240.0,3598.0
上海,310000,3d7554f1f56dd664,Sedan,2016,2,262,1888,31,2668,11063.0,262.0,11510.0,5686.0
云南,530000,3d7554f1f56dd664,Sedan,2016,2,222,1099,31,2668,11063.0,222.0,17350.0,5666.0
内蒙古,150000,3d7554f1f56dd664,Sedan,2016,2,125,1141,31,2668,11063.0,125.0,8339.0,4272.0
北京,110000,3d7554f1f56dd664,Sedan,2016,2,209,2376,31,2668,11063.0,209.0,13429.0,6485.0
四川,510000,3d7554f1f56dd664,Sedan,2016,2,504,4368,31,2668,11063.0,504.0,34755.0,17395.0
安徽,340000,3d7554f1f56dd664,Sedan,2016,2,169,1712,31,2668,11063.0,169.0,25213.0,11287.0
山东,370000,3d7554f1f56dd664,Sedan,2016,2,445,3694,31,2668,11063.0,445.0,43330.0,23742.0
山西,140000,3d7554f1f56dd664,Sedan,2016,2,164,1390,31,2668,11063.0,164.0,12227.0,6987.0
